"","X1","X2","X3","X4","X5","Y","p","n","region","city","ID_unit","Prob_ 2 _stage","Prob","Probnorm"
"2195",-1.35303801317171,-0.426685344804486,-0.972376032159055,-1.04326465700891,-0.607650158773922,0,0.00448280153513064,5000,3,4,2195,0.333333333333333,0.266666666666667,0.000719165767709457
"2196",-0.758169307137398,-2.21317488830596,1.17924676567636,-0.271604189650155,-1.44310932056134,0,0.01091317935612,5000,3,4,2196,0.333333333333333,0.266666666666667,0.000719165767709457
"2197",-1.08392635128303,-0.401761929029894,-0.199532758429586,-0.798134087018087,-0.515230777689272,0,0.0180112037659763,5000,3,4,2197,0.333333333333333,0.266666666666667,0.000719165767709457
"2198",-0.321399968531933,-0.159082439812663,-0.363677653654828,-0.65077523852935,0.523279783035227,0,0.122211179075151,5000,3,4,2198,0.333333333333333,0.266666666666667,0.000719165767709457
"2199",0.680394320778203,-0.976933732993334,2.37168327722584,0.0450173418290205,-0.124475536588846,1,0.730209484804302,5000,3,4,2199,0.333333333333333,0.266666666666667,0.000719165767709457
"2200",0.550427867061699,0.00241887486592819,0.775061222025591,0.123849404016734,-0.985492542608788,0,0.369646139991503,5000,3,4,2200,0.333333333333333,0.266666666666667,0.000719165767709457
"2201",0.550946711823436,-0.861771052497874,-0.302608730267694,0.732648196683511,3.59114376755617,1,0.937635138376396,5000,3,4,2201,0.333333333333333,0.266666666666667,0.000719165767709457
"2202",2.78813576715534,0.865061678028138,-0.596749097948968,0.17319228723593,0.39691802000259,1,0.932551413218499,5000,3,4,2202,0.333333333333333,0.266666666666667,0.000719165767709457
"2203",0.616824233303788,-0.361807756168212,-0.726238733413766,1.59948005291343,1.22366761062506,1,0.794444230460092,5000,3,4,2203,0.333333333333333,0.266666666666667,0.000719165767709457
"2204",0.354919518523761,0.266739782158627,1.37512589935767,1.14902454651689,0.118153148933684,1,0.90584815961674,5000,3,4,2204,0.333333333333333,0.266666666666667,0.000719165767709457
"2205",-0.373931281191234,-1.6787317077808,-1.94800992483021,0.0639481897950166,-0.0185801876404532,0,0.00699663376278021,5000,3,4,2205,0.333333333333333,0.266666666666667,0.000719165767709457
"2206",0.376556167334561,0.972627035100159,0.0116908593406917,-0.678166011160194,0.891117933526348,1,0.639645531498188,5000,3,4,2206,0.333333333333333,0.266666666666667,0.000719165767709457
"2207",1.09993308682188,0.793766013995518,-2.77970088681247,-1.25452435554171,0.208240385098186,0,0.0505804453620301,5000,3,4,2207,0.333333333333333,0.266666666666667,0.000719165767709457
"2208",-0.175302072576717,1.11580738584294,0.249286174836256,0.586227401667765,-1.27045204983225,0,0.378849785908228,5000,3,4,2208,0.333333333333333,0.266666666666667,0.000719165767709457
"2209",0.483861703415926,0.328223526573812,0.326637858328851,0.573722993241768,-0.400407375013617,1,0.577382808113213,5000,3,4,2209,0.333333333333333,0.266666666666667,0.000719165767709457
"2210",2.23072664056089,0.128436857151383,-1.05821417857086,0.272771084835094,0.670907038622923,1,0.77636846040097,5000,3,4,2210,0.333333333333333,0.266666666666667,0.000719165767709457
"2211",0.662059858632016,0.324063270588777,-1.86207739349529,0.644446967145766,0.444867284946019,0,0.312890578881723,5000,3,4,2211,0.333333333333333,0.266666666666667,0.000719165767709457
"2212",0.562674776822633,1.61870930442837,-0.624458581393991,-0.728742409948633,1.00104266740802,1,0.696191195395945,5000,3,4,2212,0.333333333333333,0.266666666666667,0.000719165767709457
"2092",-2.06960490552607,-1.5389303251665,1.03013402466504,-0.474009915731967,0.06713227684143,0,0.0182480788393701,5000,3,4,2092,0.333333333333333,0.266666666666667,0.000719165767709457
"2093",-0.656375466762865,1.95372466024017,-0.805162094860446,-0.294916997613732,-2.85323240913,0,0.0251859040242266,5000,3,4,2093,0.333333333333333,0.266666666666667,0.000719165767709457
"2094",2.00563169128929,-0.453723480724007,-0.117544855087836,0.222182137820519,-0.364346454224696,1,0.572534408667826,5000,3,4,2094,0.333333333333333,0.266666666666667,0.000719165767709457
"2095",0.00712528915717892,2.89535210083306,-0.279923481012867,-0.0799919655547265,-1.44652254107097,1,0.523991412888795,5000,3,4,2095,0.333333333333333,0.266666666666667,0.000719165767709457
"2096",-1.50900085896884,2.47745057427979,1.5711322577356,0.709215450431222,-0.539970526119098,1,0.846684065519052,5000,3,4,2096,0.333333333333333,0.266666666666667,0.000719165767709457
"2097",-1.01712985984486,1.97408562410652,0.778530635590732,1.28715883431743,-1.04781820024014,1,0.726080581804523,5000,3,4,2097,0.333333333333333,0.266666666666667,0.000719165767709457
"2098",0.0702866412590325,-2.03610411728894,0.574186527814358,0.284634119586431,-1.24683666810691,0,0.0337698554504751,5000,3,4,2098,0.333333333333333,0.266666666666667,0.000719165767709457
"2099",0.560943594467208,1.23595350288816,0.98122908803656,1.27998306643361,-0.677933216343675,1,0.915303082127266,5000,3,4,2099,0.333333333333333,0.266666666666667,0.000719165767709457
"2100",0.0733594241686774,0.233910055957462,1.36759892471962,1.22398885172181,2.05446768494358,1,0.981170564361986,5000,3,4,2100,0.333333333333333,0.266666666666667,0.000719165767709457
"2101",-0.283449583700999,1.22493465292205,0.868484135869227,0.718948480599061,0.104132863007156,1,0.836587104927102,5000,3,4,2101,0.333333333333333,0.266666666666667,0.000719165767709457
"2102",0.316661794951957,0.141059690270425,-0.203758747065674,-0.0136098443510844,-1.24225492329373,0,0.119003365722867,5000,3,4,2102,0.333333333333333,0.266666666666667,0.000719165767709457
"2103",-0.230722899029052,-1.2110807288172,-0.0826626281862748,-0.355401568963149,-1.00581459126991,0,0.0201206575847219,5000,3,4,2103,0.333333333333333,0.266666666666667,0.000719165767709457
"2104",-1.36476063036307,1.07132726088746,-0.0119485067161573,1.6431683754244,1.04538646600801,1,0.799500108957843,5000,3,4,2104,0.333333333333333,0.266666666666667,0.000719165767709457
"2105",0.500475925700574,1.34915850374536,0.0684812628682093,-0.45668586123638,-2.12294351496737,0,0.159558907524819,5000,3,4,2105,0.333333333333333,0.266666666666667,0.000719165767709457
"2106",-1.43754847612753,0.676749755245898,0.713888374959109,0.743958370758749,0.0295081711641381,0,0.432061842308433,5000,3,4,2106,0.333333333333333,0.266666666666667,0.000719165767709457
"2107",1.10094760132047,-1.57814676176791,-0.780387018394493,-0.945693403855258,0.800687377067227,0,0.0829752413173639,5000,3,4,2107,0.333333333333333,0.266666666666667,0.000719165767709457
"2108",1.52491556975227,-0.295771201960829,-0.481368019963832,-0.281274129245528,2.06703383736451,1,0.822523092437771,5000,3,4,2108,0.333333333333333,0.266666666666667,0.000719165767709457
"2109",-0.513556478603933,-0.460306049232338,0.240930723046499,0.364076061245438,1.327646386119,0,0.489699118358404,5000,3,4,2109,0.333333333333333,0.266666666666667,0.000719165767709457
"2110",-2.33093621644621,-1.20586090901633,-0.488161135936566,-1.59453815802675,0.57014940097661,0,0.00235384847451675,5000,3,4,2110,0.333333333333333,0.266666666666667,0.000719165767709457
"2111",0.614221044367208,-0.804880821259813,-1.46625127194238,0.643564233848004,1.55137233879236,0,0.386517527874264,5000,3,4,2111,0.333333333333333,0.266666666666667,0.000719165767709457
"2112",-0.298955955874055,-0.403472245836395,1.20157922357572,-0.791641574818296,1.37416871540472,1,0.52040819606992,5000,3,4,2112,0.333333333333333,0.266666666666667,0.000719165767709457
"2113",1.25117822118217,0.0719321831113948,0.484583191853863,0.96794157356451,-1.12101171473332,1,0.658051590045484,5000,3,4,2113,0.333333333333333,0.266666666666667,0.000719165767709457
"2114",0.625978929608493,1.22060215621021,1.30317012520746,0.697141646096296,0.759567177509304,1,0.973569743598353,5000,3,4,2114,0.333333333333333,0.266666666666667,0.000719165767709457
"2115",-0.311257293020246,0.544412856830447,-0.964087037950749,-0.206448244876582,0.580355002446382,0,0.204724289333894,5000,3,4,2115,0.333333333333333,0.266666666666667,0.000719165767709457
"2116",1.02392878103723,2.23633083736764,-0.105998408978214,0.414935923677165,-0.30654776803096,1,0.905736072454724,5000,3,4,2116,0.333333333333333,0.266666666666667,0.000719165767709457
"2117",1.14116116494459,-1.71609240378467,-2.19652052247787,-0.258945673702812,-0.272978430240494,0,0.0133424035518391,5000,3,4,2117,0.333333333333333,0.266666666666667,0.000719165767709457
"2118",-0.161308190982788,1.22529791733204,-2.03815754014606,0.540679506894584,-0.347940071170475,0,0.144126847933688,5000,3,4,2118,0.333333333333333,0.266666666666667,0.000719165767709457
"2119",1.46091344416587,-0.148981138900301,0.372163026621471,-1.14069597823888,-0.200193536104465,0,0.341460121237026,5000,3,4,2119,0.333333333333333,0.266666666666667,0.000719165767709457
"2120",-0.159370100165716,-1.10749380071528,0.204583361981253,-0.034264108846582,0.994872625838249,0,0.249426738971199,5000,3,4,2120,0.333333333333333,0.266666666666667,0.000719165767709457
"2121",1.24325897142327,-0.0264351108316651,1.6284983328113,0.396482897979866,0.153636622871745,1,0.91647905034662,5000,3,4,2121,0.333333333333333,0.266666666666667,0.000719165767709457
"2122",-0.500696986745872,-0.751275695164177,1.30517495357313,0.225262451832289,-0.4468736704166,0,0.237142694993558,5000,3,4,2122,0.333333333333333,0.266666666666667,0.000719165767709457
"2123",-0.0125687967049687,0.920142240534457,0.953947193830033,1.32345547525373,-0.910544018189152,1,0.781500505339758,5000,3,4,2123,0.333333333333333,0.266666666666667,0.000719165767709457
"2124",1.15786879806823,0.236174038902854,1.87647916437259,0.632225267822432,-0.452109570546272,1,0.92060807197786,5000,3,4,2124,0.333333333333333,0.266666666666667,0.000719165767709457
"2125",-2.44575812877644,-0.0720032911500516,-0.34851025002991,-0.466824479455983,0.174041816873747,0,0.0153820215294824,5000,3,4,2125,0.333333333333333,0.266666666666667,0.000719165767709457
"2126",-0.290634078995408,0.650044712363419,-1.67111800789077,-1.01303234254816,0.186587155972325,0,0.0415606467052183,5000,3,4,2126,0.333333333333333,0.266666666666667,0.000719165767709457
"2127",0.477370412159568,2.38651209963781,0.905898503381171,0.244868334882164,0.817311639420637,1,0.978792421392069,5000,3,4,2127,0.333333333333333,0.266666666666667,0.000719165767709457
"2128",-0.330637105860431,-0.93156022761493,0.770300329869259,1.76502684037851,0.980131266264505,1,0.777863863192466,5000,3,4,2128,0.333333333333333,0.266666666666667,0.000719165767709457
"2129",-0.914855661269404,0.522979150128824,-0.252115237919403,0.0498507079673424,-0.93465735693743,0,0.0738638036424397,5000,3,4,2129,0.333333333333333,0.266666666666667,0.000719165767709457
"2130",0.00235341554503248,0.748407308102936,-1.09142547874079,-1.79270076648848,1.27922660297584,0,0.135387672533151,5000,3,4,2130,0.333333333333333,0.266666666666667,0.000719165767709457
"2131",-1.87886248107767,-2.6865915979389,-0.194258346985518,-0.705628257624144,-1.83514861690882,0,0.000248333572554275,5000,3,4,2131,0.333333333333333,0.266666666666667,0.000719165767709457
"2132",-0.366315485883872,0.81440172206119,0.349817720187824,-0.620984099504168,-0.395114330050971,0,0.228254345823769,5000,3,4,2132,0.333333333333333,0.266666666666667,0.000719165767709457
"2133",0.61192141348095,-1.07688380048212,-1.45084033673251,-1.50486332095287,-0.817927148549277,0,0.00527969538341397,5000,3,4,2133,0.333333333333333,0.266666666666667,0.000719165767709457
"2134",-0.0821949863550878,-0.207750347755519,-0.471667725513995,-0.396543046172669,2.50706264185736,1,0.586352391670041,5000,3,4,2134,0.333333333333333,0.266666666666667,0.000719165767709457
"2135",0.304838111530312,0.309916468670952,0.315362320356234,0.736601553298015,0.0581493452286739,1,0.673678037609337,5000,3,4,2135,0.333333333333333,0.266666666666667,0.000719165767709457
"2136",-0.829584048144681,1.41418625468473,-0.992787407033074,-0.358625109996835,0.629332045209751,0,0.242783655329138,5000,3,4,2136,0.333333333333333,0.266666666666667,0.000719165767709457
"2137",0.5036439508132,2.02577498782915,0.346985369338099,-0.910746906542775,0.429768996847111,1,0.80145712386731,5000,3,4,2137,0.333333333333333,0.266666666666667,0.000719165767709457
"2138",1.50210194005782,-1.13765633054112,-0.159515610069384,0.778905416726559,0.0334843438994113,1,0.504329831782417,5000,3,4,2138,0.333333333333333,0.266666666666667,0.000719165767709457
"2139",0.467471141342901,0.842428441370828,-0.504937467304549,-0.722334868506424,-1.28372477039582,0,0.0996519744346181,5000,3,4,2139,0.333333333333333,0.266666666666667,0.000719165767709457
"2140",-1.06116351289771,-1.77460474995177,-1.23039017098258,0.431690973959867,-0.310968243309688,0,0.00706553656469333,5000,3,4,2140,0.333333333333333,0.266666666666667,0.000719165767709457
"2141",0.279736202495248,-1.13396994100795,-0.575288184599534,-0.337522771452339,0.178588047759028,0,0.0698850359894271,5000,3,4,2141,0.333333333333333,0.266666666666667,0.000719165767709457
"2142",-2.35751868264925,0.0878591190350445,-0.698247112509973,-0.433417590993339,0.245634850297031,0,0.0154330677671487,5000,3,4,2142,0.333333333333333,0.266666666666667,0.000719165767709457
"2143",0.145928082863675,-0.366783712384716,-0.105499347019058,-0.612479510470229,-1.31650436157082,0,0.0371355165113667,5000,3,4,2143,0.333333333333333,0.266666666666667,0.000719165767709457
"2144",0.615756852567394,-0.714976122801163,0.672430704595455,-0.406593624372071,1.76927563618051,1,0.718269406832132,5000,3,4,2144,0.333333333333333,0.266666666666667,0.000719165767709457
"2145",-0.302919430148031,0.253661586122376,0.454451793297456,-0.372979767099897,0.161903506728331,0,0.308768643658577,5000,3,4,2145,0.333333333333333,0.266666666666667,0.000719165767709457
"2146",-0.818477575892159,1.16083744211706,0.928387289905847,-0.171815659174017,-1.3657558142594,0,0.21980136124022,5000,3,4,2146,0.333333333333333,0.266666666666667,0.000719165767709457
"2147",2.91348133094171,-1.93637125979205,-1.17260404550575,-0.602705857959732,0.976336431908017,0,0.305368254932907,5000,3,4,2147,0.333333333333333,0.266666666666667,0.000719165767709457
"2148",-0.841909920166236,-0.648951340124444,0.455465734985638,-0.0422728827875561,0.533407907628788,0,0.175916776692809,5000,3,4,2148,0.333333333333333,0.266666666666667,0.000719165767709457
"2149",-1.31872659755118,-0.590195004152347,1.03902229974985,-0.280273542347453,1.5400888454367,0,0.352040036880909,5000,3,4,2149,0.333333333333333,0.266666666666667,0.000719165767709457
"2150",-0.156166409374691,1.35025101937918,0.2073425690588,-1.39285032504039,0.576600725297876,0,0.397756360797211,5000,3,4,2150,0.333333333333333,0.266666666666667,0.000719165767709457
"2030",0.0572541060493564,-0.100152436219795,-1.17087025567863,0.385072368830184,0.143589208016009,0,0.156420400375354,5000,3,4,2030,0.333333333333333,0.266666666666667,0.000719165767709457
"2273",-1.17366910491176,0.34221025144607,-0.457066303698837,0.0798925790454495,-1.16746637375638,0,0.0330508395273518,5000,3,4,2273,0.333333333333333,0.266666666666667,0.000719165767709457
"2153",-0.544693393042304,0.43572398456632,-0.0422103329608397,0.904278174404704,-0.823597871926724,0,0.255308116296021,5000,3,4,2153,0.333333333333333,0.266666666666667,0.000719165767709457
"2275",-0.789167620631455,0.792906957443876,0.748942469552753,-0.466080055527768,0.958735602401354,1,0.561028533878109,5000,3,4,2275,0.333333333333333,0.266666666666667,0.000719165767709457
"2276",-0.663039299456193,0.12464732494767,0.0889142008159442,-0.0951891062910202,0.365542856238363,0,0.235209735650992,5000,3,4,2276,0.333333333333333,0.266666666666667,0.000719165767709457
"2277",1.2923985069391,-0.420951042841561,-0.0715433429389826,0.982835521570792,0.227830293125705,1,0.733131671789372,5000,3,4,2277,0.333333333333333,0.266666666666667,0.000719165767709457
"2278",-1.47824329850666,1.87320977210536,0.331676039977159,-0.974186990736591,0.616194228267175,0,0.347204436042576,5000,3,4,2278,0.333333333333333,0.266666666666667,0.000719165767709457
"2279",-1.97975256776202,0.178135171475745,-0.648633534720641,1.22757136186575,0.337314664883566,0,0.131773863984955,5000,3,4,2279,0.333333333333333,0.266666666666667,0.000719165767709457
"2280",0.451654022634835,-0.276571876877122,0.623825897391481,1.03179483947139,-0.521331917031461,1,0.576731713546695,5000,3,4,2280,0.333333333333333,0.266666666666667,0.000719165767709457
"2281",-2.71639141570288,1.02640450701589,-1.9680321381526,-0.60909179158032,-0.657297668473288,0,0.00266626055816801,5000,3,4,2281,0.333333333333333,0.266666666666667,0.000719165767709457
"2282",-1.82742285212335,0.414116391916413,1.20442650412658,0.219597584661673,-0.62923434756594,0,0.165409534367632,5000,3,4,2282,0.333333333333333,0.266666666666667,0.000719165767709457
"2283",0.513739535116956,-0.966646485569261,0.387421694487714,0.262113419504261,1.55392810859754,1,0.679299896006191,5000,3,4,2283,0.333333333333333,0.266666666666667,0.000719165767709457
"2284",-0.373163544045702,-0.474797364559833,-0.68071793520122,1.67399158575767,1.21582045954412,1,0.58931472248032,5000,3,4,2284,0.333333333333333,0.266666666666667,0.000719165767709457
"2285",0.722791591286554,0.196910941278502,0.789590378685382,-0.806137240104472,-1.0030106025673,0,0.249767076873802,5000,3,4,2285,0.333333333333333,0.266666666666667,0.000719165767709457
"2286",0.137598503371951,0.970911623799186,0.835891903732493,0.156221216961802,1.29290398567494,1,0.916332389142057,5000,3,4,2286,0.333333333333333,0.266666666666667,0.000719165767709457
"2287",1.92132298913085,-0.31064678952726,1.24368689128795,1.01376487603736,2.56781431633146,1,0.99566177476226,5000,3,4,2287,0.333333333333333,0.266666666666667,0.000719165767709457
"2288",-0.390232665096737,1.28891959642808,-1.31746580469286,0.576536074745399,1.51455027304231,1,0.662019648623632,5000,3,4,2288,0.333333333333333,0.266666666666667,0.000719165767709457
"2289",0.880954925730227,-1.4122645891065,-0.104221069870736,-0.794071604347092,1.05007585006354,0,0.201085058694643,5000,3,4,2289,0.333333333333333,0.266666666666667,0.000719165767709457
"2290",1.99441595169434,0.152790142985035,-0.804030773291615,-1.21928925279213,1.80961142514492,1,0.717784312119193,5000,3,4,2290,0.333333333333333,0.266666666666667,0.000719165767709457
"2291",0.217075804986716,-0.395392576145278,2.7197008936611,-1.71023380551592,-1.27944125350774,0,0.190264731907163,5000,3,4,2291,0.333333333333333,0.266666666666667,0.000719165767709457
"2292",-0.887954117442741,-1.12258832972922,-1.07266255088461,0.348861744379981,0.537900717916799,0,0.0392998161605539,5000,3,4,2292,0.333333333333333,0.266666666666667,0.000719165767709457
"2293",-0.665581776296371,2.92160284077135,0.216397924598259,-1.04418657432267,0.0125516578521288,1,0.608445843685575,5000,3,4,2293,0.333333333333333,0.266666666666667,0.000719165767709457
"2294",1.84706516197179,0.719038035716173,0.0197740236368209,0.582805184318411,0.852849685076574,1,0.953537450082394,5000,3,4,2294,0.333333333333333,0.266666666666667,0.000719165767709457
"2295",1.66286342626668,-0.215989466106206,-3.85904065156804,2.92856501033906,-1.11938073498144,0,0.167565193745735,5000,3,4,2295,0.333333333333333,0.266666666666667,0.000719165767709457
"2296",-1.0276870894139,-1.66678991216782,-1.76515277151961,0.260910140302598,-0.178158288917452,0,0.00460096367710699,5000,3,4,2296,0.333333333333333,0.266666666666667,0.000719165767709457
"2297",0.996188714916988,0.438228517321819,-0.0673445028754294,1.62398018099125,2.63945653327902,1,0.990344349703045,5000,3,4,2297,0.333333333333333,0.266666666666667,0.000719165767709457
"2298",-0.716875213867719,0.113644299485068,0.809401539228248,0.385646445495608,-1.26659027943232,0,0.157788823266408,5000,3,4,2298,0.333333333333333,0.266666666666667,0.000719165767709457
"2299",-0.803915217767902,0.449138121052666,0.955505002799507,-0.716375123066862,0.455998816567811,0,0.34081859794038,5000,3,4,2299,0.333333333333333,0.266666666666667,0.000719165767709457
"2300",2.82276770101723,-0.275571919337992,-2.0295284714998,0.812373599472246,1.62259950625984,1,0.875734266985973,5000,3,4,2300,0.333333333333333,0.266666666666667,0.000719165767709457
"2301",-0.517505711166328,-1.23762426389977,0.0754727623213999,-0.118093098445695,1.1192626467382,0,0.157295830906009,5000,3,4,2301,0.333333333333333,0.266666666666667,0.000719165767709457
"2302",0.209782355194482,1.03589431543889,-0.00670376587114068,1.38461885475925,0.732958576149035,1,0.913453476759047,5000,3,4,2302,0.333333333333333,0.266666666666667,0.000719165767709457
"2303",1.04721120854329,-0.707132659127315,-0.00159663899834346,0.0301935195474752,-1.70116697296775,0,0.0884675365355339,5000,3,4,2303,0.333333333333333,0.266666666666667,0.000719165767709457
"2304",0.419918298141151,0.737079538618431,1.51044070682646,1.10271219265643,0.113962503736596,1,0.947055486835935,5000,3,4,2304,0.333333333333333,0.266666666666667,0.000719165767709457
"2305",-0.303279629823994,0.0928075738945875,0.167210744042055,1.18560145339848,1.09722512422444,1,0.77548833341283,5000,3,4,2305,0.333333333333333,0.266666666666667,0.000719165767709457
"2306",-1.74819114644229,2.15102508790068,-1.40965042213644,1.90801907974909,-1.0579312517604,0,0.239262214094375,5000,3,4,2306,0.333333333333333,0.266666666666667,0.000719165767709457
"2307",-0.584207156168843,-0.207640454482851,0.630327206034153,2.32782745387135,-0.549973027539594,1,0.649384320573863,5000,3,4,2307,0.333333333333333,0.266666666666667,0.000719165767709457
"2308",0.0233829751789039,-1.13302426186465,-0.447081557836124,0.506075777083203,-0.398948814221558,0,0.0794681065997118,5000,3,4,2308,0.333333333333333,0.266666666666667,0.000719165767709457
"2309",-1.36648172003558,0.517481480191809,-0.147363992997145,0.330633075845068,0.260864064162257,0,0.197044913081817,5000,3,4,2309,0.333333333333333,0.266666666666667,0.000719165767709457
"2310",-0.197332959016561,-0.562999215096188,0.0753314071801834,-0.174852734971916,-1.17739362480173,0,0.0457712557266413,5000,3,4,2310,0.333333333333333,0.266666666666667,0.000719165767709457
"2311",-0.43694425327471,0.331772008162603,0.430991038956565,-1.46828481802724,-2.12811797697923,0,0.0137810490152217,5000,3,4,2311,0.333333333333333,0.266666666666667,0.000719165767709457
"2312",0.330852164889965,-2.75085656542967,1.68619514395466,-1.10375580046503,0.344726436848622,0,0.0763617467626772,5000,3,4,2312,0.333333333333333,0.266666666666667,0.000719165767709457
"2313",-1.14920297262045,-0.336355707978695,-1.53552483319862,0.569269172530111,-0.248001244617983,0,0.0241313638121391,5000,3,4,2313,0.333333333333333,0.266666666666667,0.000719165767709457
"2314",1.39826133326197,-0.394620298410927,-0.774581838971069,0.426016320835527,-1.3710491426952,0,0.152390513319392,5000,3,4,2314,0.333333333333333,0.266666666666667,0.000719165767709457
"2315",-0.206902047584439,0.313888030973803,0.387343308346728,0.386085400449697,0.13490401313993,1,0.503829601442994,5000,3,4,2315,0.333333333333333,0.266666666666667,0.000719165767709457
"2316",2.18662010569155,-0.0889324407642787,-1.45195363092587,1.74908868423676,0.139442831659784,1,0.822629558075594,5000,3,4,2316,0.333333333333333,0.266666666666667,0.000719165767709457
"2317",-0.0110993720076913,-0.232920409864611,0.833173786649813,-1.42335485829917,-1.13806879844986,0,0.0486944774136894,5000,3,4,2317,0.333333333333333,0.266666666666667,0.000719165767709457
"2318",-0.477516932723395,-1.09072136290422,-1.06792693469849,0.131418275862427,0.38447859935259,0,0.0422789044334468,5000,3,4,2318,0.333333333333333,0.266666666666667,0.000719165767709457
"2319",-0.260999059220919,-1.52695514704887,-0.560880454546541,-0.424854634106878,-0.895681082720266,0,0.00929103940641824,5000,3,4,2319,0.333333333333333,0.266666666666667,0.000719165767709457
"2320",1.15494343566211,-0.79751815019466,-0.465642133711239,-0.718639646573551,0.696254800800477,0,0.244050077499695,5000,3,4,2320,0.333333333333333,0.266666666666667,0.000719165767709457
"2321",0.560867051253424,-1.12626531714959,1.31744661473535,-0.101424338756539,0.540810561125783,1,0.547713019363077,5000,3,4,2321,0.333333333333333,0.266666666666667,0.000719165767709457
"2322",-1.4483163105565,1.25494169162239,-0.604015561693038,0.658839367134465,2.39608971909234,1,0.778602153164483,5000,3,4,2322,0.333333333333333,0.266666666666667,0.000719165767709457
"2323",1.46710990327836,0.594219170513824,-1.38894462386116,-0.73059451084577,0.408750948974294,0,0.343111435563826,5000,3,4,2323,0.333333333333333,0.266666666666667,0.000719165767709457
"2324",-1.16353981279073,1.12346347557328,-0.807292397204744,-1.28168139393515,1.27475212055895,0,0.135369050974362,5000,3,4,2324,0.333333333333333,0.266666666666667,0.000719165767709457
"2325",-0.410925087103333,0.18749002523894,-0.822702558467958,0.396772248385659,-0.306122724368597,0,0.123956169157046,5000,3,4,2325,0.333333333333333,0.266666666666667,0.000719165767709457
"2326",1.22802758990757,-0.680216280890182,-0.108733644866742,-1.06083687892261,-0.532297222905012,0,0.103952772290164,5000,3,4,2326,0.333333333333333,0.266666666666667,0.000719165767709457
"2327",-0.14548341881238,0.164381332599886,0.505620327291909,0.374607128706019,2.16383101586817,1,0.88725025734703,5000,3,4,2327,0.333333333333333,0.266666666666667,0.000719165767709457
"2328",0.174936148422781,-0.98609388901913,0.510084622441913,-0.117475037063788,1.15516389444114,0,0.434531964671796,5000,3,4,2328,0.333333333333333,0.266666666666667,0.000719165767709457
"2329",0.462152620293384,0.656317118182042,-0.0193262708029584,-0.448605859049221,-0.599299321908574,0,0.279133919610493,5000,3,4,2329,0.333333333333333,0.266666666666667,0.000719165767709457
"2330",-0.313894956750011,-0.5854230040041,-1.04242760039746,-1.14125342755773,-1.20779793454941,0,0.00501249231134015,5000,3,4,2330,0.333333333333333,0.266666666666667,0.000719165767709457
"2331",0.337168279392883,0.187015270732968,-0.0881927788540277,1.92021638725528,0.662868120916469,1,0.882785357186881,5000,3,4,2331,0.333333333333333,0.266666666666667,0.000719165767709457
"2332",-0.430373851096524,0.934030553828761,-1.86313394928399,0.611288248388604,-0.700857483867062,0,0.0795083060772176,5000,3,4,2332,0.333333333333333,0.266666666666667,0.000719165767709457
"2333",-0.0617701046270655,0.812905971386454,0.749364610894105,-1.10331241292003,-1.18344803678334,0,0.143531874218311,5000,3,4,2333,0.333333333333333,0.266666666666667,0.000719165767709457
"2213",-0.266015385769386,-1.71909502125831,-0.0442355790263239,-1.45473405639991,0.400297628771264,0,0.0165646268796071,5000,3,4,2213,0.333333333333333,0.266666666666667,0.000719165767709457
"2214",0.694693168563862,0.322323885139147,-0.311479955971121,0.230531029452598,0.560250728419632,1,0.621593859434559,5000,3,4,2214,0.333333333333333,0.266666666666667,0.000719165767709457
"2215",-0.0802027297481446,-0.188387533010902,0.72316345708391,1.99948127814877,0.515114093910311,1,0.877521780977826,5000,3,4,2215,0.333333333333333,0.266666666666667,0.000719165767709457
"2216",-0.10109879800526,-1.90422206966151,-0.94580320532914,-1.19722890377998,-1.56729385961363,0,0.0012103352342203,5000,3,4,2216,0.333333333333333,0.266666666666667,0.000719165767709457
"2217",-1.5146521933754,0.0517207548425985,0.519147099957869,0.323185755638671,1.27947129597581,0,0.415535671599245,5000,3,4,2217,0.333333333333333,0.266666666666667,0.000719165767709457
"2218",0.825396159785665,2.3253375344891,-0.819619137159553,0.482595038078956,0.559014038930832,1,0.914723556054636,5000,3,4,2218,0.333333333333333,0.266666666666667,0.000719165767709457
"2219",-0.517825247448247,-1.15885745269713,0.363231510887275,0.664583574474216,-1.10791207633953,0,0.0597048987065767,5000,3,4,2219,0.333333333333333,0.266666666666667,0.000719165767709457
"2220",0.332220721391469,-1.39549893329554,2.50328494464399,-0.194441419478465,-1.61085354636401,0,0.20338217000522,5000,3,4,2220,0.333333333333333,0.266666666666667,0.000719165767709457
"2221",2.55375975779022,-1.06661255345541,0.251505349684743,0.608820303368469,0.433487605921045,1,0.855815423156488,5000,3,4,2221,0.333333333333333,0.266666666666667,0.000719165767709457
"2222",-0.0670692651163854,-0.778424088384252,0.508524074910223,0.733943669916403,-0.347575068154128,0,0.278764037060837,5000,3,4,2222,0.333333333333333,0.266666666666667,0.000719165767709457
"2223",-0.589383281351702,-0.634728553327618,-0.292677116392554,1.37952090278229,-1.57297562214326,0,0.0623715996763397,5000,3,4,2223,0.333333333333333,0.266666666666667,0.000719165767709457
"2224",0.450947788762913,-1.5640962775647,-1.52889555728108,-1.12247789232836,1.1707899958211,0,0.0267597534626313,5000,3,4,2224,0.333333333333333,0.266666666666667,0.000719165767709457
